# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Apr  3 08:39:43 2026
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN st_mass:        Stellar Mass [Solar mass]
#
loc_rowid,pl_name,pl_orbsmax,pl_radj,st_mass
28194,Kepler-5 b,0.0538000000,1.42600000,1.374000
28195,Kepler-5 b,0.0506400000,1.43100000,1.374000
28196,Kepler-5 b,,,1.230000
28197,Kepler-5 b,0.0520000000,1.55232670,1.450000
28198,Kepler-5 b,0.0500000000,1.36319264,1.319000
28199,Kepler-5 b,0.0496700000,1.21000000,1.296000
28200,Kepler-5 b,0.0498200000,1.35899957,1.309000
28201,Kepler-5 b,,1.37835668,1.360000
28202,Kepler-5 b,,,1.374000
28203,Kepler-5 b,0.0507100000,1.43100000,1.374000
28204,Kepler-5 b,0.0500000000,1.36319264,1.319000
28205,Kepler-5 b,,,1.230000
28206,Kepler-50 b,,,1.178000
28207,Kepler-50 b,0.0770000000,0.15300000,1.240000
28208,Kepler-50 b,0.0832000000,0.13738983,1.259000
28209,Kepler-50 b,,,1.178000
28210,Kepler-50 b,0.0832000000,0.13738983,1.259000
28211,Kepler-50 b,,0.19600000,1.230000
28212,Kepler-50 b,0.0832000000,0.13738983,1.259000
28213,Kepler-50 b,0.0808255041,0.13756826,1.154000
28214,Kepler-50 b,,0.13917388,1.280000
28215,Kepler-50 b,0.0820000000,0.19627119,1.220000
28216,Kepler-50 b,,0.15460790,
28217,Kepler-50 b,0.0817000000,0.14987982,1.187000
28218,Kepler-50 b,0.0808900000,0.13756826,1.154000
28219,Kepler-50 c,0.0913100000,0.16281587,1.154000
28220,Kepler-50 c,0.0870000000,0.19400000,1.240000
28221,Kepler-50 c,0.0930000000,0.24890756,1.220000
28222,Kepler-50 c,,0.17039879,1.280000
28223,Kepler-50 c,0.0940000000,0.16236980,1.259000
28224,Kepler-50 c,,0.17405656,
28225,Kepler-50 c,,,1.178000
28226,Kepler-50 c,0.0922000000,0.16861480,1.187000
28227,Kepler-50 c,0.0940000000,0.16236980,1.259000
28228,Kepler-50 c,,,1.178000
28229,Kepler-50 c,0.0912795272,0.16281587,1.154000
28230,Kepler-50 c,,0.24900000,1.230000
28231,Kepler-50 c,0.0940000000,0.16236980,1.259000
28232,Kepler-500 b,0.0846000000,0.22928044,1.116000
28233,Kepler-500 b,,,1.010000
28234,Kepler-500 b,0.0846000000,0.22928044,1.116000
28235,Kepler-500 b,,,1.010000
28236,Kepler-500 b,0.0810000000,0.21411403,0.982000
28237,Kepler-500 b,,0.25470604,
28238,Kepler-500 b,,0.23017218,1.020000
28239,Kepler-500 b,0.0806000000,0.23195686,0.963000
28240,Kepler-500 b,,,1.010000
28241,Kepler-500 b,0.0846000000,0.22928044,1.116000
28242,Kepler-500 b,0.0836100000,0.25327905,1.076000
28243,Kepler-501 b,,,1.150000
28244,Kepler-501 b,0.0632000000,0.36667027,1.056000
28245,Kepler-501 b,,0.38362031,1.030000
28246,Kepler-501 b,,,1.150000
28247,Kepler-501 b,0.0627000000,0.40949308,1.032000
28248,Kepler-501 b,0.0632000000,0.36667027,1.056000
28249,Kepler-501 b,,0.37835668,
28250,Kepler-501 b,,,1.150000
28251,Kepler-501 b,0.0632000000,0.36667027,1.056000
28252,Kepler-501 b,0.0640000000,0.35685671,1.110000
28253,Kepler-501 c,,,1.150000
28254,Kepler-501 c,0.0467000000,0.14452697,1.032000
28255,Kepler-501 c,0.0471000000,0.12936056,1.056000
28256,Kepler-501 c,0.0480000000,0.12579199,1.110000
28257,Kepler-501 c,0.0471000000,0.12936056,1.056000
28258,Kepler-501 c,,0.14998664,1.032000
28259,Kepler-501 c,0.0471000000,0.12936056,1.056000
28260,Kepler-502 b,0.0532000000,0.36310170,1.091000
28261,Kepler-502 b,,,1.100000
28262,Kepler-502 b,,,1.100000
28263,Kepler-502 b,0.0535000000,0.36934670,1.107000
28264,Kepler-502 b,,0.47444018,
28265,Kepler-502 b,0.0532000000,0.36310170,1.091000
28266,Kepler-502 b,,0.42555090,1.150000
28267,Kepler-502 b,,,1.100000
28268,Kepler-502 b,0.0532000000,0.36310170,1.091000
28269,Kepler-502 b,0.0530000000,0.37469955,1.110000
28270,Kepler-504 b,0.0700000000,0.17307551,0.508000
28271,Kepler-504 b,,,0.412143
28272,Kepler-504 b,0.0641000000,0.16236980,0.385000
28273,Kepler-504 b,0.0641000000,0.16236980,0.385000
28274,Kepler-504 b,0.0646000000,0.14006626,0.396000
28275,Kepler-504 b,0.0641000000,0.16236980,0.385000
28276,Kepler-504 b,,0.15764118,
28277,Kepler-504 b,,,0.412143
28278,Kepler-504 b,,0.14185030,0.330000
28279,Kepler-504 b,,,0.412143
28280,Kepler-505 b,,,0.623787
28281,Kepler-505 b,,0.27781247,
28282,Kepler-505 b,0.1444000000,0.22392759,0.530000
28283,Kepler-505 b,0.1460000000,0.22571187,0.547000
28284,Kepler-505 b,0.1444000000,0.22392759,0.530000
28285,Kepler-505 b,,,0.623787
28286,Kepler-505 b,,0.23195646,0.550000
28287,Kepler-505 b,0.1444000000,0.22392759,0.530000
28288,Kepler-505 b,0.1445000000,0.22035902,0.531000
28289,Kepler-505 b,,,0.623787
28290,Kepler-506 b,,,1.160000
28291,Kepler-506 b,,0.23588188,
28292,Kepler-506 b,0.0749000000,0.23820186,1.180000
28293,Kepler-506 b,0.0749000000,0.23820186,1.180000
28294,Kepler-506 b,,0.25666116,
28295,Kepler-506 b,0.0750000000,0.23463329,1.190000
28296,Kepler-506 b,,,1.160000
28297,Kepler-506 b,,,1.160000
28298,Kepler-506 b,0.0750000000,0.23284900,1.178000
28299,Kepler-506 b,0.0743700000,0.23945085,1.156000
28300,Kepler-506 b,,0.24355429,1.190000
28301,Kepler-506 b,0.0749000000,0.23820186,1.180000
28302,Kepler-507 b,0.0478100000,0.11455100,1.144000
28303,Kepler-507 b,,0.11597823,1.160000
28304,Kepler-507 b,0.0480000000,0.11508629,1.156000
28305,Kepler-507 b,0.0473000000,0.12133128,1.107000
28306,Kepler-507 b,0.0475000000,0.10884130,1.127000
28307,Kepler-507 b,0.0475000000,0.10884130,1.127000
28308,Kepler-507 b,,,1.110000
28309,Kepler-507 b,0.0477939532,0.11455100,1.144000
28310,Kepler-507 b,,,1.110000
28311,Kepler-507 b,0.0475000000,0.10884130,1.127000
28312,Kepler-507 b,,0.11713801,
28313,Kepler-507 b,,,1.110000
28314,Kepler-508 b,,0.14631100,1.160000
28315,Kepler-508 b,,0.14800607,
28316,Kepler-508 b,,,1.192000
28317,Kepler-508 b,0.1727400000,0.14220740,1.071000
28318,Kepler-508 b,0.1827000000,0.21054546,1.269000
28319,Kepler-508 b,0.1827000000,0.21054546,1.269000
28320,Kepler-508 b,0.1827000000,0.21054546,1.269000
28321,Kepler-508 b,0.1763000000,0.15790910,1.140000
28322,Kepler-508 b,,,1.192000
28323,Kepler-508 b,0.1700000000,0.14006626,1.028000
28324,Kepler-509 b,0.2412000000,0.21589831,1.076000
28325,Kepler-509 b,0.2412000000,0.21589831,1.076000
28326,Kepler-509 b,,0.22214292,1.100000
28327,Kepler-509 b,0.2370200000,0.21696888,1.018000
28328,Kepler-509 b,,,1.096000
28329,Kepler-509 b,,,1.096000
28330,Kepler-509 b,,0.21884200,
28331,Kepler-509 b,0.2412000000,0.21589831,1.076000
28332,Kepler-509 b,,,1.096000
28333,Kepler-509 b,0.2384000000,0.21411403,1.034000
28334,Kepler-509 b,0.2420000000,0.22303545,1.080000
28335,Kepler-51 b,0.2528000000,0.70300772,1.053000
28336,Kepler-51 b,,0.60933284,0.960000
28337,Kepler-51 b,0.2528000000,0.70300772,1.053000
28338,Kepler-51 b,,0.76724061,1.100000
28339,Kepler-51 b,,,1.030000
28340,Kepler-51 b,,,1.030000
28341,Kepler-51 b,,,1.050000
28342,Kepler-51 b,,,0.929000
28343,Kepler-51 b,,0.61468569,0.985000
28344,Kepler-51 b,,0.58524400,
28345,Kepler-51 b,0.2528000000,0.68248846,1.053000
28346,Kepler-51 b,,0.62900000,1.000000
28347,Kepler-51 b,,,1.030000
28348,Kepler-51 b,0.2514000000,0.63300000,1.040000
28349,Kepler-51 b,0.2422800000,0.59389878,0.929000
28350,Kepler-51 b,0.2520000000,0.65126350,1.040000
28351,Kepler-51 b,,0.75921135,1.050000
28352,Kepler-51 b,0.2528000000,0.70300772,1.053000
28353,Kepler-51 b,,0.60933284,0.960000
28354,Kepler-51 c,0.3850000000,0.52636365,1.040000
28355,Kepler-51 c,,,1.030000
28356,Kepler-51 c,,0.80114332,0.985000
28357,Kepler-51 c,,0.60219467,1.050000
28358,Kepler-51 c,,,0.929000
28359,Kepler-51 c,0.3840000000,0.80300000,1.040000
28360,Kepler-51 c,,0.50900000,1.000000
28361,Kepler-51 c,,0.57096976,1.100000
28362,Kepler-51 c,,0.57097074,0.960000
28363,Kepler-51 c,0.3864000000,0.56561789,1.053000
28364,Kepler-51 c,0.3864000000,0.54420649,1.053000
28365,Kepler-51 c,0.3702400000,0.44865810,0.929000
28366,Kepler-51 c,,0.48532429,
28367,Kepler-51 c,0.3864000000,0.54420649,1.053000
28368,Kepler-51 c,,0.57097074,0.960000
28369,Kepler-51 c,0.3864000000,0.54420649,1.053000
28370,Kepler-51 c,,,1.030000
28371,Kepler-51 c,,0.83100000,1.050000
28372,Kepler-51 d,0.5100000000,0.89214178,1.040000
28373,Kepler-51 d,0.5121000000,0.95816027,1.053000
28374,Kepler-51 d,,0.84396612,0.985000
28375,Kepler-51 d,0.5090000000,0.86500000,1.040000
28376,Kepler-51 d,,1.05272549,1.100000
28377,Kepler-51 d,,0.83147614,0.960000
28378,Kepler-51 d,,,1.030000
28379,Kepler-51 d,0.4906800000,0.80926181,0.929000
28380,Kepler-51 d,0.5121000000,0.93139602,1.053000
28381,Kepler-51 d,,,0.929000
28382,Kepler-51 d,,0.83147614,0.960000
28383,Kepler-51 d,,,1.050000
28384,Kepler-51 d,,,1.030000
28385,Kepler-51 d,0.5121000000,0.95816027,1.053000
28386,Kepler-51 d,,,1.030000
28387,Kepler-51 d,0.5121000000,0.95816027,1.053000
28388,Kepler-51 d,,0.79882237,
28389,Kepler-51 d,,1.04112767,1.050000
28390,Kepler-51 e,,,0.960000
28391,Kepler-51 e,,,0.960000
28392,Kepler-510 b,0.1530000000,0.34793529,1.240000
28393,Kepler-510 b,,,1.000000
28394,Kepler-510 b,,0.23650638,
28395,Kepler-510 b,0.1371000000,0.22571187,0.884000
28396,Kepler-510 b,,,1.000000
28397,Kepler-510 b,,,1.000000
28398,Kepler-510 b,0.1352000000,0.23347350,0.861000
28399,Kepler-510 b,0.1351459545,0.23347350,0.861000
28400,Kepler-510 b,0.1371000000,0.22571187,0.884000
28401,Kepler-510 b,,0.22035864,0.910000
28402,Kepler-510 b,0.1371000000,0.22571187,0.884000
28403,Kepler-510 b,0.1340000000,0.21857474,0.839000
28404,Kepler-511 b,,0.82166117,
28405,Kepler-511 b,0.9045000000,0.64055780,1.121000
28406,Kepler-511 b,0.9045000000,0.64055780,1.121000
28407,Kepler-511 b,,0.56650906,1.000000
28408,Kepler-511 b,0.8589000000,0.67445919,0.958000
28409,Kepler-511 b,,,1.120000
28410,Kepler-511 b,0.8567200000,0.80158939,0.952000
28411,Kepler-511 b,,,1.120000
28412,Kepler-511 b,0.9045000000,0.64055780,1.121000
28413,Kepler-511 b,0.8540000000,0.44963946,0.944000
28414,Kepler-511 c,,,1.120000
28415,Kepler-511 c,0.1717700000,0.32830818,0.952000
28416,Kepler-511 c,0.1813000000,0.26228968,1.121000
28417,Kepler-511 c,0.1722000000,0.27924038,0.958000
28418,Kepler-511 c,,0.37555986,0.958000
28419,Kepler-511 c,0.1813000000,0.26228968,1.121000
28420,Kepler-511 c,0.1813000000,0.26228968,1.121000
28421,Kepler-511 c,0.1750000000,0.19537905,1.000000
28422,Kepler-511 c,,,1.120000
28423,Kepler-512 b,,0.23998573,1.170000
28424,Kepler-512 b,,0.20697654,
28425,Kepler-512 b,0.2038000000,0.17664407,0.952000
28426,Kepler-512 b,0.2038000000,0.17664407,0.952000
28427,Kepler-512 b,0.2139500000,0.20777982,1.100000
28428,Kepler-512 b,0.2194000000,0.24801541,1.185000
28429,Kepler-512 b,0.2038000000,0.17664407,0.952000
28430,Kepler-512 b,,,1.160000
28431,Kepler-512 b,,,1.160000
28432,Kepler-512 b,,,1.160000
28433,Kepler-512 b,0.2120000000,0.20519261,1.060000
28434,Kepler-513 b,0.1779000000,0.20287304,0.900000
28435,Kepler-513 b,,,1.060000
28436,Kepler-513 b,0.1870000000,0.21411403,1.040000
28437,Kepler-513 b,0.1789000000,0.22571187,0.915000
28438,Kepler-513 b,,,1.060000
28439,Kepler-513 b,,0.19627085,1.020000
28440,Kepler-513 b,,0.22669284,
28441,Kepler-513 b,0.1836000000,0.19537905,0.987000
28442,Kepler-513 b,0.1836000000,0.19537905,0.987000
28443,Kepler-513 b,0.1836000000,0.19537905,0.987000
28444,Kepler-513 b,,,1.060000
28445,Kepler-514 b,,,1.110000
28446,Kepler-514 b,0.0655900000,0.13863883,1.176000
28447,Kepler-514 b,0.0650000000,0.14720339,1.130000
28448,Kepler-514 b,0.0676000000,0.18110478,1.290000
28449,Kepler-514 b,0.0642000000,0.13292913,1.098000
28450,Kepler-514 b,,,1.110000
28451,Kepler-514 b,0.0642000000,0.13292913,1.098000
28452,Kepler-514 b,,,1.110000
28453,Kepler-514 b,,0.15344812,1.280000
28454,Kepler-514 b,,0.16584887,
28455,Kepler-514 b,0.0642000000,0.13292913,1.098000
28456,Kepler-515 b,0.1333000000,0.13382127,0.790000
28457,Kepler-515 b,0.1440000000,0.12757627,1.000000
28458,Kepler-515 b,0.1443000000,0.15612481,1.000000
28459,Kepler-515 b,,,
28460,Kepler-515 b,,0.13025248,0.900000
28461,Kepler-515 b,0.1443000000,0.15612481,1.000000
28462,Kepler-515 b,,,
28463,Kepler-515 b,,,
28464,Kepler-515 b,0.1443000000,0.15612481,1.000000
28465,Kepler-516 b,0.1887000000,0.44339446,1.451000
28466,Kepler-516 b,,,1.430000
28467,Kepler-516 b,0.1887000000,0.44339446,1.451000
28468,Kepler-516 b,,0.51208850,1.620000
28469,Kepler-516 b,0.1887000000,0.44339446,1.451000
28470,Kepler-516 b,0.1870000000,0.42822805,1.410000
28471,Kepler-516 b,,0.48808993,
28472,Kepler-516 b,,,1.430000
28473,Kepler-516 b,0.1992000000,0.67891990,1.700000
28474,Kepler-517 b,,0.23820145,0.950000
28475,Kepler-517 b,0.2880000000,0.25604469,0.857000
28476,Kepler-517 b,0.2940000000,0.27834824,0.913000
28477,Kepler-517 b,0.2897000000,0.24801541,0.871000
28478,Kepler-517 b,,0.24614149,
28479,Kepler-517 b,,,0.991000
28480,Kepler-517 b,0.2868200000,0.24328706,0.847000
28481,Kepler-517 b,0.2880000000,0.25604469,0.857000
28482,Kepler-517 b,,,0.991000
28483,Kepler-517 b,0.2880000000,0.25604469,0.857000
28484,Kepler-517 b,,,0.991000
28485,Kepler-518 b,0.0861000000,0.39075810,1.173000
28486,Kepler-518 b,0.0860000000,0.45499231,1.190000
28487,Kepler-518 b,,,1.090000
28488,Kepler-518 b,,0.18824159,0.960000
28489,Kepler-518 b,,0.20090998,
28490,Kepler-518 b,0.0799600000,0.19752019,0.940000
28491,Kepler-518 b,0.0861000000,0.39075810,1.173000
28492,Kepler-518 b,,,1.090000
28493,Kepler-518 b,,,1.090000
28494,Kepler-518 b,0.0810000000,0.19091834,0.979000
28495,Kepler-518 b,0.0861000000,0.39075810,1.173000
28496,Kepler-519 b,0.1594000000,0.19091834,0.913000
28497,Kepler-519 b,0.1599000000,0.18824192,0.921000
28498,Kepler-519 b,0.1593200000,0.19029384,0.912000
28499,Kepler-519 b,0.1599000000,0.18824192,0.921000
28500,Kepler-519 b,,0.19296993,
28501,Kepler-519 b,,,0.904000
28502,Kepler-519 b,,,0.904000
28503,Kepler-519 b,0.1610000000,0.20430047,0.937000
28504,Kepler-519 b,0.1599000000,0.18824192,0.921000
28505,Kepler-519 b,,,0.904000
28506,Kepler-519 b,,0.18734945,0.890000
28507,Kepler-52 b,,,0.640000
28508,Kepler-52 b,0.0639000000,0.20786903,0.560000
28509,Kepler-52 b,,0.21411403,0.624000
28510,Kepler-52 b,,0.19412972,
28511,Kepler-52 b,0.0639000000,0.20786903,0.560000
28512,Kepler-52 b,,0.22500000,0.660000
28513,Kepler-52 b,,0.24087787,0.660000
28514,Kepler-52 b,0.0650000000,0.19716333,0.577000
28515,Kepler-52 b,0.0665000000,0.19270262,0.633000
28516,Kepler-52 b,,0.20430047,
28517,Kepler-52 b,,0.18700000,0.540000
28518,Kepler-52 b,,,0.633000
28519,Kepler-52 b,0.0639000000,0.20786903,0.560000
28520,Kepler-52 b,0.0637000000,0.17218307,0.560000
28521,Kepler-52 b,,,0.640000
28522,Kepler-52 b,,0.22446249,0.660000
28523,Kepler-52 c,,0.18003390,
28524,Kepler-52 c,,,0.640000
28525,Kepler-52 c,0.1041000000,0.16147766,0.560000
28526,Kepler-52 c,,0.19591400,0.660000
28527,Kepler-52 c,,0.19091801,0.660000
28528,Kepler-52 c,,,0.633000
28529,Kepler-52 c,,,0.640000
28530,Kepler-52 c,0.1084000000,0.17842836,0.633000
28531,Kepler-52 c,0.1041000000,0.16147766,0.560000
28532,Kepler-52 c,,0.18931249,0.624000
28533,Kepler-52 c,0.1041000000,0.16147766,0.560000
28534,Kepler-52 c,,0.19600000,0.660000
28535,Kepler-52 c,,0.18913406,
28536,Kepler-52 c,,,0.640000
28537,Kepler-52 c,0.1050000000,0.17218336,0.577000
28538,Kepler-52 c,0.1037900000,0.15077170,0.560000
28539,Kepler-52 c,,0.16400000,0.540000
28540,Kepler-52 c,,0.16950665,0.640000
28541,Kepler-52 d,,0.19841199,0.660000
28542,Kepler-52 d,,,0.633000
28543,Kepler-52 d,,,0.640000
28544,Kepler-52 d,,,0.640000
28545,Kepler-52 d,0.1774000000,0.16058552,0.560000
28546,Kepler-52 d,,0.17485949,0.640000
28547,Kepler-52 d,0.1820000000,0.17400000,
28548,Kepler-52 d,,0.19091801,0.660000
28549,Kepler-52 d,,,0.640000
28550,Kepler-52 d,0.1847000000,0.17753621,0.633000
28551,Kepler-52 d,0.1790000000,0.17485979,0.577000
28552,Kepler-52 d,,0.19002620,
28553,Kepler-52 d,,0.17949862,
28554,Kepler-52 d,0.1774000000,0.16058552,0.560000
28555,Kepler-52 d,0.1774000000,0.16058552,0.560000
28556,Kepler-520 b,0.1487000000,0.14006626,1.132000
28557,Kepler-520 b,,,
28558,Kepler-520 b,0.1440000000,0.15880124,1.027000
28559,Kepler-520 b,0.1462800000,0.22642558,1.078000
28560,Kepler-520 b,,0.14809528,1.100000
28561,Kepler-520 b,,,
28562,Kepler-520 b,0.1487000000,0.14006626,1.132000
28563,Kepler-520 b,0.1487000000,0.14006626,1.132000
28564,Kepler-520 b,,,
28565,Kepler-520 b,0.1490000000,0.16058552,1.139000
28566,Kepler-520 c,,0.09545901,1.100000
28567,Kepler-520 c,,,
28568,Kepler-520 c,,,
28569,Kepler-520 c,,,
28570,Kepler-520 c,0.0613000000,0.09367489,1.132000
28571,Kepler-520 c,0.0613000000,0.09367489,1.132000
28572,Kepler-520 c,0.0613000000,0.09367489,1.132000
28573,Kepler-520 c,0.0594000000,0.10527273,1.027000
28574,Kepler-520 c,0.0610000000,0.10259630,1.139000
28575,Kepler-520 c,0.0603500000,0.15193175,1.078000
28576,Kepler-521 b,,,1.410000
28577,Kepler-521 b,,,1.410000
28578,Kepler-521 b,0.1699000000,0.26942682,1.324000
28579,Kepler-521 b,0.1655000000,0.33098460,1.225000
28580,Kepler-521 b,,0.28370060,1.340000
28581,Kepler-521 b,,,1.410000
28582,Kepler-521 b,0.1730000000,0.38362097,1.390000
28583,Kepler-521 b,0.1711600000,0.31751326,1.355000
28584,Kepler-521 b,0.1655000000,0.33098460,1.225000
28585,Kepler-521 b,0.1655000000,0.33098460,1.225000
28586,Kepler-521 b,,0.32036756,
28587,Kepler-522 b,0.2502900000,0.52627444,1.403000
28588,Kepler-522 b,,0.61646891,1.540000
28589,Kepler-522 b,0.2425000000,0.42465949,1.279000
28590,Kepler-522 b,0.2425000000,0.42465949,1.279000
28591,Kepler-522 b,0.2425000000,0.42465949,1.279000
28592,Kepler-522 b,,0.61443835,
28593,Kepler-522 b,,,1.270000
28594,Kepler-522 b,,,1.270000
28595,Kepler-522 b,,,1.270000
28596,Kepler-522 b,0.2470000000,0.46302158,1.341000
28597,Kepler-522 b,0.2551000000,0.76367336,1.486000
28598,Kepler-522 b,,0.67097868,
28599,Kepler-523 b,0.0615900000,0.16513544,0.914000
28600,Kepler-523 b,0.0621000000,0.17218336,0.937000
28601,Kepler-523 b,0.0630000000,0.19359477,0.958000
28602,Kepler-523 b,,0.17485949,0.930000
28603,Kepler-523 b,0.0621000000,0.17218336,0.937000
28604,Kepler-523 b,0.0621000000,0.17218336,0.937000
28605,Kepler-523 b,,,0.940000
28606,Kepler-523 b,,0.16718708,
28607,Kepler-523 b,0.0606000000,0.17129122,0.872000
28608,Kepler-523 b,,,0.940000
28609,Kepler-523 b,,,0.940000
28610,Kepler-524 b,,0.24587385,
28611,Kepler-524 b,,,1.050000
28612,Kepler-524 b,0.0790000000,0.19270262,1.031000
28613,Kepler-524 b,,,1.050000
28614,Kepler-524 b,0.0790000000,0.21411403,1.030000
28615,Kepler-524 b,0.0790000000,0.19270262,1.031000
28616,Kepler-524 b,0.0790000000,0.19270262,1.031000
28617,Kepler-524 b,0.0791000000,0.16504623,1.036000
28618,Kepler-524 b,,,1.050000
28619,Kepler-524 b,0.0795500000,0.24364392,1.055000
28620,Kepler-524 b,,0.17039879,1.090000
28621,Kepler-524 c,0.0304600000,0.11642450,1.055000
28622,Kepler-524 c,,,1.050000
28623,Kepler-524 c,0.0302000000,0.09189060,1.031000
28624,Kepler-524 c,,0.08564546,1.090000
28625,Kepler-524 c,0.0300000000,0.08832204,1.030000
28626,Kepler-524 c,0.0303000000,0.07404777,1.036000
28627,Kepler-524 c,0.0302000000,0.09189060,1.031000
28628,Kepler-524 c,,,1.050000
28629,Kepler-524 c,,0.11017932,
28630,Kepler-524 c,0.0302000000,0.09189060,1.031000
28631,Kepler-525 b,0.1390000000,0.31581819,1.034000
28632,Kepler-525 b,0.1438600000,0.40717351,1.136000
28633,Kepler-525 b,0.1387000000,0.32473961,1.019000
28634,Kepler-525 b,0.1396000000,0.32473961,1.038000
28635,Kepler-525 b,,0.23463288,0.950000
28636,Kepler-525 b,,,0.960000
28637,Kepler-525 b,0.1387000000,0.32473961,1.019000
28638,Kepler-525 b,0.1387000000,0.32473961,1.019000
28639,Kepler-525 b,,,0.960000
28640,Kepler-525 b,,,0.960000
28641,Kepler-525 b,,0.41038451,
28642,Kepler-526 b,,,1.020000
28643,Kepler-526 b,0.0632000000,0.19448691,1.126000
28644,Kepler-526 b,,,1.020000
28645,Kepler-526 b,0.0651800000,0.23329508,1.239000
28646,Kepler-526 b,0.0632000000,0.19448691,1.126000
28647,Kepler-526 b,,0.23017218,
28648,Kepler-526 b,,0.17753591,1.150000
28649,Kepler-526 b,0.0632000000,0.19448691,1.126000
28650,Kepler-526 b,,,1.020000
28651,Kepler-526 b,0.0630000000,0.16415409,1.133000
28652,Kepler-526 b,0.0640000000,0.17039908,1.172000
28653,Kepler-527 b,0.1142000000,0.19448691,1.122000
28654,Kepler-527 b,,,1.230000
28655,Kepler-527 b,0.1164600000,0.21420324,1.192000
28656,Kepler-527 b,0.1142000000,0.19448691,1.122000
28657,Kepler-527 b,0.1170000000,0.22303545,1.220000
28658,Kepler-527 b,,,1.230000
28659,Kepler-527 b,,0.23436524,
28660,Kepler-527 b,,0.25336783,1.280000
28661,Kepler-527 b,0.1179000000,0.35953314,1.238000
28662,Kepler-527 b,,,1.230000
28663,Kepler-527 b,0.1142000000,0.19448691,1.122000
28664,Kepler-528 b,,,0.990000
28665,Kepler-528 b,,,0.990000
28666,Kepler-528 b,0.1441000000,0.16236980,1.016000
28667,Kepler-528 b,0.1421900000,0.20438968,0.979000
28668,Kepler-528 b,0.1441000000,0.16236980,1.016000
28669,Kepler-528 b,,,0.990000
28670,Kepler-528 b,0.1441000000,0.16236980,1.016000
28671,Kepler-528 b,0.1450000000,0.17485979,1.039000
28672,Kepler-528 b,,0.20340798,
28673,Kepler-528 b,0.1409000000,0.18734977,0.953000
28674,Kepler-528 b,,0.18556517,1.010000
28675,Kepler-529 b,,,
28676,Kepler-529 b,0.0309000000,0.18734977,1.005000
28677,Kepler-529 b,0.0306000000,0.13382127,0.977000
28678,Kepler-529 b,,,
28679,Kepler-529 b,0.0320000000,0.17129122,1.128000
28680,Kepler-529 b,0.0306000000,0.13382127,0.977000
28681,Kepler-529 b,,0.16593809,1.070000
28682,Kepler-529 b,,,
28683,Kepler-529 b,0.0306000000,0.13382127,0.977000
28684,Kepler-529 c,,0.17842805,1.070000
28685,Kepler-529 c,0.1065000000,0.14006626,0.977000
28686,Kepler-529 c,0.1065000000,0.14006626,0.977000
28687,Kepler-529 c,0.1065000000,0.14006626,0.977000
28688,Kepler-529 c,,,
28689,Kepler-529 c,,,
28690,Kepler-529 c,,,
28691,Kepler-529 c,0.1120000000,0.18378121,1.128000
28692,Kepler-529 c,0.1075000000,0.22749615,1.005000
28693,Kepler-529 d,0.2220000000,0.15880124,1.128000
28694,Kepler-529 d,0.2113000000,0.14363483,0.977000
28695,Kepler-529 d,,,
28696,Kepler-529 d,,0.24935595,1.005000
28697,Kepler-529 d,0.2113000000,0.14363483,0.977000
28698,Kepler-529 d,0.2134000000,0.21768259,1.005000
28699,Kepler-529 d,0.2113000000,0.14363483,0.977000
28700,Kepler-53 b,,0.28771523,
28701,Kepler-53 b,,0.26318137,0.980000
28702,Kepler-53 b,,0.25300000,1.020000
28703,Kepler-53 b,,,1.000000
28704,Kepler-53 b,0.1385000000,0.25872112,1.019000
28705,Kepler-53 b,,,0.966000
28706,Kepler-53 b,,,1.000000
28707,Kepler-53 b,0.1361000000,0.28914315,0.966000
28708,Kepler-53 b,,0.25800000,0.980000
28709,Kepler-53 b,0.1385000000,0.25872112,1.019000
28710,Kepler-53 b,0.1385000000,0.25872112,1.019000
